HR,lo95,hi95,p,n,events,parameters,iter,score_residual_norm,warning,ph_global,cohort,score,endpoint,variant,model,events_per_parameter,inference_status,endpoint_label
1.13141276728022,0.919261525809875,1.3925252107521,0.243869305267353,556,177,15,16,4.04626266386848e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX4,recurrence_diagnostic,V0_old,M2,11.8,Do not interpret inferentially: convergence warning,RFS metadata
0.799284521389324,0.690659194284645,0.924994196007569,0.0026459504168486,556,177,1,2,2.46931292999936e-08,,,GSE39582,OX5,recurrence_diagnostic,V0_old,M0,177.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.893748379264929,0.765546219914072,1.04341990680634,0.155045405986423,556,177,7,16,4.22488717073767e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5,recurrence_diagnostic,V0_old,M1,25.285714285714285,Do not interpret inferentially: convergence warning,RFS metadata
1.00109870617933,0.818289505885794,1.22474822456516,0.991483672244858,556,177,15,16,4.08111835236015e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5,recurrence_diagnostic,V0_old,M2,11.8,Do not interpret inferentially: convergence warning,RFS metadata
0.811215842261125,0.699299373988101,0.941043517574526,0.0057409935150384,556,177,1,3,2.3189783426857998e-14,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V0_old,M0,177.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.897918720146189,0.768437853976387,1.04921695855674,0.17533544927674,556,177,7,16,4.24575182201828e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V0_old,M1,25.285714285714285,Do not interpret inferentially: convergence warning,RFS metadata
1.03106098426482,0.839212875471605,1.26676649553992,0.770898216942335,556,177,15,16,4.08103250451355e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V0_old,M2,11.8,Do not interpret inferentially: convergence warning,RFS metadata
0.80493825527854,0.697951641824434,0.928324479783718,0.0028629440767265,556,177,1,3,2.97142848694476e-09,,,GSE39582,OX6,recurrence_diagnostic,V0_old,M0,177.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.898284734374107,0.771922840040904,1.04533176394522,0.165503892556084,556,177,7,16,4.34713736018793e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX6,recurrence_diagnostic,V0_old,M1,25.285714285714285,Do not interpret inferentially: convergence warning,RFS metadata
1.03231353753453,0.804014383692534,1.32543802871143,0.803062354783535,556,177,15,16,4.07157741362074e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX6,recurrence_diagnostic,V0_old,M2,11.8,Do not interpret inferentially: convergence warning,RFS metadata
0.843779374146574,0.716765684970416,0.993300386952217,0.0412783731915223,518,145,1,3,4.06567141064684e-14,,,GSE39582,OX3,recurrence_diagnostic,V1_drop_timeLe0,M0,145.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.909751815744536,0.76912519421244,1.07609056689134,0.269596768992689,518,145,7,15,1.85739194227182e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX3,recurrence_diagnostic,V1_drop_timeLe0,M1,20.714285714285715,Do not interpret inferentially: convergence warning,RFS metadata
1.13444261136579,0.887312518963213,1.45040221001974,0.314300041848198,518,145,15,15,1.75389220924298e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX3,recurrence_diagnostic,V1_drop_timeLe0,M2,9.666666666666666,Do not interpret inferentially: convergence warning,RFS metadata
0.871019998465886,0.742209987440569,1.02218489452523,0.0907929550918558,518,145,1,3,2.7183116868556603e-15,,,GSE39582,OX4,recurrence_diagnostic,V1_drop_timeLe0,M0,145.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.947151763015047,0.802844905371509,1.11739696693646,0.519707580238943,518,145,7,15,1.86246681889128e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX4,recurrence_diagnostic,V1_drop_timeLe0,M1,20.714285714285715,Do not interpret inferentially: convergence warning,RFS metadata
1.13487842364564,0.911850846159975,1.41245582200232,0.257060511874363,518,145,15,15,1.72181922098771e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX4,recurrence_diagnostic,V1_drop_timeLe0,M2,9.666666666666666,Do not interpret inferentially: convergence warning,RFS metadata
0.847834133257918,0.721714501347708,0.995993174828684,0.044555907597086,518,145,1,2,5.69902257330224e-10,,,GSE39582,OX5,recurrence_diagnostic,V1_drop_timeLe0,M0,145.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.920409327836201,0.780830681333722,1.08493858018089,0.322954738033229,518,145,7,15,1.8413381909211e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5,recurrence_diagnostic,V1_drop_timeLe0,M1,20.714285714285715,Do not interpret inferentially: convergence warning,RFS metadata
1.09904540783477,0.888523821127037,1.35944673599245,0.384018414210955,518,145,15,15,1.74506670220338e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5,recurrence_diagnostic,V1_drop_timeLe0,M2,9.666666666666666,Do not interpret inferentially: convergence warning,RFS metadata
0.867541496631467,0.736621655527425,1.02172973429444,0.0886789711603382,518,145,1,3,1.0048385734595701e-14,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V1_drop_timeLe0,M0,145.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.931894090650405,0.788549006935161,1.10129692454302,0.40783378447444,518,145,7,15,1.84927293751972e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V1_drop_timeLe0,M1,20.714285714285715,Do not interpret inferentially: convergence warning,RFS metadata
1.11893714320303,0.898893880098881,1.39284553845403,0.314468457342847,518,145,15,15,1.74334649652225e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V1_drop_timeLe0,M2,9.666666666666666,Do not interpret inferentially: convergence warning,RFS metadata
0.793773266507822,0.678299421349731,0.928905404885539,0.0039842869943094,518,145,1,3,3.7987130845421e-09,,,GSE39582,OX6,recurrence_diagnostic,V1_drop_timeLe0,M0,145.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.845074782493506,0.71726190630844,0.995663343787483,0.0442295185643677,518,145,7,15,1.95371403691057e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX6,recurrence_diagnostic,V1_drop_timeLe0,M1,20.714285714285715,Do not interpret inferentially: convergence warning,RFS metadata
1.0226512783734,0.782493703482703,1.33651636109538,0.869722901562827,518,145,15,15,1.72968186727425e-06,Loglik converged before variable  7 ; coefficient may be infinite. ,,GSE39582,OX6,recurrence_diagnostic,V1_drop_timeLe0,M2,9.666666666666666,Do not interpret inferentially: convergence warning,RFS metadata
0.871573759257491,0.737804241230582,1.02959670787367,0.105905864517206,488,137,1,3,8.22909448916498e-15,,,GSE39582,OX3,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.940551403096185,0.792582674476333,1.11614468793516,0.482813208185458,488,137,6,15,1.76932419189463e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX3,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,22.833333333333332,Do not interpret inferentially: convergence warning,RFS metadata
1.1603137358598,0.901787408374413,1.49295493940402,0.247618615132874,488,137,14,15,1.72830427989305e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX3,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,9.785714285714286,Do not interpret inferentially: convergence warning,RFS metadata
0.881151701246035,0.748109398828145,1.03785398475811,0.129758022640203,488,137,1,2,5.342114548466391e-09,,,GSE39582,OX4,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.958641807806521,0.809846969332049,1.13477502599353,0.623567015305017,488,137,6,15,1.76944618630869e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX4,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,22.833333333333332,Do not interpret inferentially: convergence warning,RFS metadata
1.12733842855636,0.90166796111322,1.40948995340906,0.292929614487067,488,137,14,15,1.69626453572027e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX4,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,9.785714285714286,Do not interpret inferentially: convergence warning,RFS metadata
0.865152465901436,0.734153782481542,1.01952589105424,0.0837871553357487,488,137,1,3,2.7794606893838404e-15,,,GSE39582,OX5,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.938695081258089,0.794332662775359,1.10929399843567,0.45775745395454,488,137,6,15,1.75434556360518e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX5,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,22.833333333333332,Do not interpret inferentially: convergence warning,RFS metadata
1.09936144865838,0.882326788271874,1.36978227439226,0.398537260263695,488,137,14,15,1.71865498205738e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX5,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,9.785714285714286,Do not interpret inferentially: convergence warning,RFS metadata
0.893211182883877,0.755997254787396,1.0553295163131,0.184470932576088,488,137,1,3,1.3166551182664001e-15,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.960255030870087,0.810214725442691,1.13808067831339,0.639885541035829,488,137,6,15,1.76032115451474e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,22.833333333333332,Do not interpret inferentially: convergence warning,RFS metadata
1.13899305975572,0.907705354590317,1.42921398845028,0.261100613655771,488,137,14,15,1.71854663459262e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,9.785714285714286,Do not interpret inferentially: convergence warning,RFS metadata
0.808542101633397,0.68807724695237,0.950097293595007,0.0098268052859791,488,137,1,3,3.3039361429024203e-09,,,GSE39582,OX6,recurrence_diagnostic,V2_drop_timeLe0_noIV,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.861548359538874,0.728686658465744,1.01863478245501,0.0811758820552855,488,137,6,15,1.85200089827724e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX6,recurrence_diagnostic,V2_drop_timeLe0_noIV,M1,22.833333333333332,Do not interpret inferentially: convergence warning,RFS metadata
1.0116202623271,0.769209159838596,1.33042559629099,0.934122938348632,488,137,14,15,1.70550941326668e-06,Loglik converged before variable  6 ; coefficient may be infinite. ,,GSE39582,OX6,recurrence_diagnostic,V2_drop_timeLe0_noIV,M2,9.785714285714286,Do not interpret inferentially: convergence warning,RFS metadata
0.867389996170476,0.734112410965455,1.02486403201815,0.0946385459716833,484,137,1,3,3.1350790019590803e-15,,,GSE39582,OX3,recurrence_diagnostic,V2b_primary,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.940551403096185,0.792582674519461,1.11614468787443,0.482813208046314,484,137,5,6,7.76452363536212e-10,,,GSE39582,OX3,recurrence_diagnostic,V2b_primary,M1,27.4,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.1603137358598,0.901787408396242,1.49295493936788,0.247618615087467,484,137,13,6,6.560692178200061e-10,,,GSE39582,OX3,recurrence_diagnostic,V2b_primary,M2,10.538461538461538,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.88060161840129,0.747818412334872,1.03696191152849,0.127327067223114,484,137,1,2,1.9812149039399902e-09,,,GSE39582,OX4,recurrence_diagnostic,V2b_primary,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.958641807806521,0.809846969403049,1.13477502589404,0.623567015124576,484,137,5,6,8.18656201816498e-10,,,GSE39582,OX4,recurrence_diagnostic,V2b_primary,M1,27.4,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.12733842855636,0.901667961247682,1.40948995319887,0.292929614164825,484,137,13,6,6.61489051400934e-10,,,GSE39582,OX4,recurrence_diagnostic,V2b_primary,M2,10.538461538461538,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.86482438151138,0.734128512938518,1.01878785209256,0.0823343132817873,484,137,1,3,4.0700949555105805e-15,,,GSE39582,OX5,recurrence_diagnostic,V2b_primary,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.938695081258089,0.794332662856825,1.1092939983219,0.457757453678339,484,137,5,6,7.571113861592351e-10,,,GSE39582,OX5,recurrence_diagnostic,V2b_primary,M1,27.4,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.09936144865838,0.882326788370707,1.36978227423882,0.398537260023458,484,137,13,6,6.73228284338082e-10,,,GSE39582,OX5,recurrence_diagnostic,V2b_primary,M2,10.538461538461538,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.891316179100994,0.75463953958256,1.0527470261718,0.175506087713676,484,137,1,3,8.589049610430171e-15,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V2b_primary,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.960255030870087,0.81021472553575,1.13808067818267,0.639885540809629,484,137,5,6,7.99413727127891e-10,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V2b_primary,M1,27.4,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.13899305975572,0.907705354684767,1.42921398830157,0.261100613437166,484,137,13,6,5.810629535307701e-10,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V2b_primary,M2,10.538461538461538,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.806656136202324,0.686524971874036,0.947808380948817,0.0090151796984056,484,137,1,3,4.174331335021071e-09,,,GSE39582,OX6,recurrence_diagnostic,V2b_primary,M0,137.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.861548359538874,0.728686658496661,1.01863478241179,0.0811758819782384,484,137,5,6,8.52158457130594e-10,,,GSE39582,OX6,recurrence_diagnostic,V2b_primary,M1,27.4,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.0116202623271,0.769209159970149,1.33042559606346,0.934122938307602,484,137,13,6,5.65879491492354e-10,,,GSE39582,OX6,recurrence_diagnostic,V2b_primary,M2,10.538461538461538,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.896995568045692,0.759242164588701,1.0597423149299,0.201301220018914,461,139,1,3,8.5868812060852e-15,,,GSE39582,OX3,recurrence_diagnostic,V3_src_stageII_III,M0,139.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.946204429864473,0.798329821706831,1.12146984711281,0.523627993167,461,139,4,3,7.603705529831941e-09,,,GSE39582,OX3,recurrence_diagnostic,V3_src_stageII_III,M1,34.75,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.16268507022701,0.904527204599938,1.4945228464706,0.239331973557275,461,139,12,4,1.8371275759964002e-10,,,GSE39582,OX3,recurrence_diagnostic,V3_src_stageII_III,M2,11.583333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.8969918177607,0.76138707004302,1.05674807569845,0.193625061461021,461,139,1,3,1.50443893454089e-15,,,GSE39582,OX4,recurrence_diagnostic,V3_src_stageII_III,M0,139.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.952329137544813,0.80536956712197,1.12610511154253,0.567883954481103,461,139,4,3,5.865908946691091e-09,,,GSE39582,OX4,recurrence_diagnostic,V3_src_stageII_III,M1,34.75,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.10558432503109,0.884601324837696,1.38177127417112,0.377654870753065,461,139,12,4,5.22626734613732e-10,,,GSE39582,OX4,recurrence_diagnostic,V3_src_stageII_III,M2,11.583333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.892844530281307,0.757896070945918,1.05182146446321,0.175205478615215,461,139,1,2,3.1652136762289104e-09,,,GSE39582,OX5,recurrence_diagnostic,V3_src_stageII_III,M0,139.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.941306858268682,0.797393627944655,1.11119348132684,0.474917319908637,461,139,4,3,3.0699612632477702e-09,,,GSE39582,OX5,recurrence_diagnostic,V3_src_stageII_III,M1,34.75,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.10158458371574,0.884691192730139,1.37165217089522,0.387137612795151,461,139,12,4,5.17679887092955e-10,,,GSE39582,OX5,recurrence_diagnostic,V3_src_stageII_III,M2,11.583333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.917265159496669,0.777776258010736,1.08177045025568,0.304853506402796,461,139,1,3,3.0431386577323103e-15,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V3_src_stageII_III,M0,139.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.963302690872899,0.813939932242234,1.14007439306566,0.663609572817481,461,139,4,3,6.914303530584641e-09,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V3_src_stageII_III,M1,34.75,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.13558993809965,0.905841319714911,1.4236097199883,0.27024237486702,461,139,12,4,2.96652410105248e-10,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V3_src_stageII_III,M2,11.583333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.814532671775107,0.690687578152197,0.960584053305352,0.0147745815185617,461,139,1,3,5.0582447085056894e-11,,,GSE39582,OX6,recurrence_diagnostic,V3_src_stageII_III,M0,139.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.854438131811548,0.723278453012566,1.0093823727954,0.0642944421276899,461,139,4,3,1.6324956326552602e-09,,,GSE39582,OX6,recurrence_diagnostic,V3_src_stageII_III,M1,34.75,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.990199307468581,0.752922773386764,1.30225131071656,0.943822626323394,461,139,12,4,1.99928757128208e-09,,,GSE39582,OX6,recurrence_diagnostic,V3_src_stageII_III,M2,11.583333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.892075425405939,0.753692789155681,1.05586596563392,0.184214467417103,453,136,1,3,4.972584843887521e-15,,,GSE39582,OX3,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,136.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.943635904843475,0.79467120854466,1.12052470422391,0.508092190758379,453,136,4,3,1.10407163444271e-08,,,GSE39582,OX3,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,34.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.16338521906199,0.902837836936155,1.49912322297546,0.242064418392322,453,136,12,4,2.97788038894561e-11,,,GSE39582,OX3,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,11.333333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.892750743690139,0.756455541308288,1.05360308284725,0.179531237966273,453,136,1,3,6.7905750467112106e-15,,,GSE39582,OX4,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,136.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.950982588656022,0.802788010410898,1.1265338697124,0.560912229572604,453,136,4,3,9.03844238519619e-09,,,GSE39582,OX4,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,34.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.10867745737482,0.884979045237747,1.38892068812871,0.369581421047851,453,136,12,4,1.20539643412656e-10,,,GSE39582,OX4,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,11.333333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.890698084345292,0.7547494292779,1.05113438537529,0.17075031423894,453,136,1,2,3.2431519362413602e-09,,,GSE39582,OX5,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,136.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.942407149070005,0.796995768234368,1.1143487456474,0.487851306217934,453,136,4,3,5.242967344524621e-09,,,GSE39582,OX5,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,34.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.10768617737272,0.887789637847834,1.38204887197938,0.365031879765782,453,136,12,4,1.32047521607939e-10,,,GSE39582,OX5,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,11.333333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.916692227740327,0.775907629888998,1.08302149383392,0.306559650820663,453,136,1,3,4.69676381120721e-16,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,136.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.965409674488719,0.814197720350975,1.14470455554045,0.685457566548331,453,136,4,3,1.07312941680471e-08,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,34.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.14734680860148,0.913387915529099,1.44123288345178,0.23746679684897,453,136,12,4,5.33356099743497e-11,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,11.333333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.812566815712756,0.687778826651188,0.959995865549415,0.0146918283813566,453,136,1,3,4.9114425200447195e-11,,,GSE39582,OX6,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M0,136.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.854631947715227,0.722102626360107,1.01148471061131,0.0676787383676412,453,136,4,3,3.16409498426898e-09,,,GSE39582,OX6,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M1,34.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.989104471101221,0.749903870549432,1.30460408750209,0.938180464647035,453,136,12,4,5.306815058854741e-10,,,GSE39582,OX6,recurrence_diagnostic,V4_src_stageII_III_timeGt0,M2,11.333333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.923534394277681,0.777552910616959,1.09692313637806,0.364853822000905,453,130,1,3,4.3428802221079405e-15,,,GSE39582,OX3,recurrence_diagnostic,V5_maxfidelity_cens60,M0,130.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.973834040368332,0.817439853831744,1.16014986758318,0.766582741838036,453,130,4,3,1.59725493171151e-08,,,GSE39582,OX3,recurrence_diagnostic,V5_maxfidelity_cens60,M1,32.5,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.21239676487236,0.938733903031968,1.56583874378607,0.140055582231753,453,130,12,4,6.33396624669965e-12,,,GSE39582,OX3,recurrence_diagnostic,V5_maxfidelity_cens60,M2,10.833333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.919607827973962,0.776552536754048,1.08901654072998,0.331309746379031,453,130,1,3,5.0953165298128806e-15,,,GSE39582,OX4,recurrence_diagnostic,V5_maxfidelity_cens60,M0,130.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.9760295853834,0.82127152488594,1.15994981279303,0.782970775931838,453,130,4,3,1.40987544421837e-08,,0.14069504068577,GSE39582,OX4,recurrence_diagnostic,V5_maxfidelity_cens60,M1,32.5,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.13972783997626,0.907144412127453,1.43194350519181,0.261389711001414,453,130,12,4,2.92698899242392e-11,,,GSE39582,OX4,recurrence_diagnostic,V5_maxfidelity_cens60,M2,10.833333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.920412092459594,0.777298382873612,1.08987544373111,0.336133074313466,453,130,1,2,3.30955389395843e-10,,,GSE39582,OX5,recurrence_diagnostic,V5_maxfidelity_cens60,M0,130.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.971789686784655,0.819599992779419,1.15223914551105,0.741934671822468,453,130,4,3,1.30557971417281e-08,,,GSE39582,OX5,recurrence_diagnostic,V5_maxfidelity_cens60,M1,32.5,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.14027605769433,0.911767576217662,1.4260536584825,0.249962347846022,453,130,12,4,1.97665580464781e-11,,,GSE39582,OX5,recurrence_diagnostic,V5_maxfidelity_cens60,M2,10.833333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.95700971623497,0.807357494686043,1.1344015544493,0.612524587507425,453,130,1,2,8.656189097976111e-09,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V5_maxfidelity_cens60,M0,130.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.0056848140089,0.845840296949775,1.19573629770937,0.948820720467754,453,130,4,3,1.74973229797428e-08,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V5_maxfidelity_cens60,M1,32.5,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.19596569452296,0.950690636413229,1.50452091110539,0.126473656577576,453,130,12,4,1.03101237422416e-11,,,GSE39582,OX5_noNRF2,recurrence_diagnostic,V5_maxfidelity_cens60,M2,10.833333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.825196276066582,0.696055689291951,0.978296570963792,0.0269212573098665,453,130,1,3,2.6828496455660897e-11,,,GSE39582,OX6,recurrence_diagnostic,V5_maxfidelity_cens60,M0,130.0,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.865306182648854,0.728381849234666,1.02797013752755,0.0997458249439746,453,130,4,3,8.67085454104521e-09,,,GSE39582,OX6,recurrence_diagnostic,V5_maxfidelity_cens60,M1,32.5,Diagnostic specification; endpoint assumptions remain,RFS metadata
1.00843468141479,0.761122215097553,1.33610672045595,0.95334259436965,453,130,12,4,1.70542619968508e-10,,,GSE39582,OX6,recurrence_diagnostic,V5_maxfidelity_cens60,M2,10.833333333333334,Diagnostic specification; endpoint assumptions remain,RFS metadata
0.830765732286897,0.656426154010233,1.05140798812752,0.122874754235821,200,55,1,4,3.86825987908068e-14,,,GSE17538,OX3,recurrence_diagnostic,V0_old,M0,55.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.928676203873106,0.72227520808987,1.19405938620124,0.563948541374409,200,55,6,7,3.52120045303306e-08,,,GSE17538,OX3,recurrence_diagnostic,V0_old,M1,9.166666666666666,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.06128216344355,0.604131583953411,1.86436177210406,0.836090268931106,200,55,14,8,4.23218861834735e-13,,,GSE17538,OX3,recurrence_diagnostic,V0_old,M2,3.9285714285714284,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.866632484953655,0.682061254832385,1.10115016599428,0.241430069961543,200,55,1,3,1.96890255693e-07,,,GSE17538,OX4,recurrence_diagnostic,V0_old,M0,55.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.993632987587932,0.763503152450292,1.29312696464236,0.962099285048485,200,55,6,7,3.54315890386752e-08,,,GSE17538,OX4,recurrence_diagnostic,V0_old,M1,9.166666666666666,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
1.30348770565795,0.68315905515797,2.48709313881311,0.421366045863068,200,55,14,8,1.19019280517831e-12,,,GSE17538,OX4,recurrence_diagnostic,V0_old,M2,3.9285714285714284,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
0.758959936727845,0.59576163012964,0.966863517935168,0.0255646279374806,200,55,1,4,1.58432295060962e-14,,,GSE17538,OX5,recurrence_diagnostic,V0_old,M0,55.0,Diagnostic specification; endpoint assumptions remain,recorded cancer recurrence / DFS metadata
